"Group","Label","Category","category","likelihood","magnitude","likelihoodSE","magnitudeSE","likelihoodSD","magnitudeSD","mnConf","mntimeframe","likelihoodCV","magnitudeCV","cat_wrap","ylower","yupper","xlower","xupper","confidence","uncertainty","Sector2","focus"
"Seaweeds and Shellfish","Seaweeds and Shellfish:  Nutrient and Plankton Availability","Nutrient and Plankton Availability","locate in high nutrient areas ",6,6.2,0.836660026534075,1.15758369027902,1.87082869338697,2.58843582110896,2.33333333333333,1.9,31.1804782231162,41.7489648565961,"locate in high nutrient areas",4.36851294825855,7.63148705174145,3.94271180395591,8.45728819604409,2.33333333333333,0.428571428571429,"Aquaculture Adaptation","Aquaculture"
"Seaweeds and Shellfish","Seaweeds and Shellfish:  Nutrient and Plankton Availability","Nutrient and Plankton Availability","locate to avoid issues ",6,8,1.09544511501033,0.447213595499958,2.44948974278318,1,2.16666666666667,1.8,40.8248290463863,12.5,"locate to avoid issues",3.86388202572985,8.13611797427015,7.12793348877508,8.87206651122492,2.16666666666667,0.461538461538461,"Aquaculture Adaptation","Aquaculture"
"Seaweeds and Shellfish","Seaweeds and Shellfish:  Nutrient and Plankton Availability","Nutrient and Plankton Availability","manage increasing agri run off ",5,7.4,0.894427190999916,0.509901951359279,2,1.14017542509914,2.41666666666667,1.9,40,15.4077760148532,"manage increasing agri run off",3.25586697755016,6.74413302244984,6.40569119484941,8.39430880515059,2.41666666666667,0.413793103448276,"Aquaculture Adaptation","Aquaculture"
"Seaweeds and Shellfish","Seaweeds and Shellfish:  Nutrient and Plankton Availability","Nutrient and Plankton Availability","model nutrient dynamics to determine balance for seaweeds/animals and wild ",6.6,6.6,0.748331477354788,0.812403840463596,1.67332005306815,1.81659021245849,2.66666666666667,1.9,25.3533341373962,27.524094128159,"model nutrient dynamics
to determine balance for
seaweeds/animals and wild",5.14075361915816,8.05924638084184,5.01581251109599,8.18418748890401,2.66666666666667,0.375,"Aquaculture Adaptation","Aquaculture"
"Seaweeds and Shellfish","Seaweeds and Shellfish:  Nutrient and Plankton Availability","Nutrient and Plankton Availability","model nutrients to balance for farms and wild-use an ecosystem approach ",6.4,6.8,0.812403840463596,0.58309518948453,1.81659021245849,1.30384048104053,2.75,2,28.384222069664,19.1741247211843,"model nutrients to balance
for farms and wild-use an
ecosystem approach",4.81581251109599,7.98418748890401,5.66296438050517,7.93703561949483,2.75,0.363636363636364,"Aquaculture Adaptation","Aquaculture"
"Seaweeds and Shellfish","Seaweeds and Shellfish:  Nutrient and Plankton Availability","Nutrient and Plankton Availability","monitor N in seaweed blades ",6.8,4,1.01980390271856,1.14017542509914,2.28035085019828,2.54950975679639,2.41666666666667,1.9,33.5345713264452,63.7377439199098,"monitor N in seaweed blades",4.81138238969881,8.78861761030119,1.77665792105668,6.22334207894332,2.41666666666667,0.413793103448276,"Aquaculture Adaptation","Aquaculture"
"Seaweeds and Shellfish","Seaweeds and Shellfish:  Nutrient and Plankton Availability","Nutrient and Plankton Availability","monitor plankton phenology ",7.8,4.8,0.489897948556636,0.860232526704263,1.09544511501033,1.92353840616713,2.58333333333333,2,14.0441681411581,40.0737167951486,"monitor plankton phenology",6.84469900031456,8.75530099968544,3.12254657292669,6.47745342707331,2.58333333333333,0.387096774193548,"Aquaculture Adaptation","Aquaculture"
"Seaweeds and Shellfish","Seaweeds and Shellfish:  Nutrient and Plankton Availability","Nutrient and Plankton Availability","optimize location ",6.6,7.8,0.509901951359279,0.374165738677394,1.14017542509914,0.836660026534076,2.33333333333333,2,17.2753852287748,10.7264105965907,"optimize location",5.60569119484941,7.59430880515059,7.07037680957908,8.52962319042092,2.33333333333333,0.428571428571429,"Aquaculture Adaptation","Aquaculture"
"Seaweeds and Shellfish","Seaweeds and Shellfish:  Nutrient and Plankton Availability","Nutrient and Plankton Availability","Post harvest holding/finishing ",6.2,5.4,0.374165738677394,0.748331477354788,0.836660026534076,1.67332005306815,2.16666666666667,1.9,13.4945165570012,30.9874083901509,"Post harvest holding/finishing",5.47037680957908,6.92962319042092,3.94075361915816,6.85924638084184,2.16666666666667,0.461538461538461,"Aquaculture Adaptation","Aquaculture"
"Seaweeds and Shellfish","Seaweeds and Shellfish:  Nutrient and Plankton Availability","Nutrient and Plankton Availability","stricter environmental management targets ",6,6.4,0.632455532033676,0.92736184954957,1.4142135623731,2.07364413533277,2.41666666666667,2,23.5702260395516,32.4006896145746,"stricter environmental
management targets",4.76671171253433,7.23328828746567,4.59164439337834,8.20835560662166,2.41666666666667,0.413793103448276,"Aquaculture Adaptation","Aquaculture"
"Seaweeds and Shellfish","Seaweeds and Shellfish:  Nutrient and Plankton Availability","Nutrient and Plankton Availability","technology to alter local conditions temporarily to make more favorable ",4.4,5.8,0.871779788708135,1.01980390271856,1.94935886896179,2.28035085019828,2.41666666666667,2.4,44.3036106582226,39.3163939689358,"technology to alter local
conditions temporarily to make
more favorable",2.70002941201914,6.09997058798086,3.81138238969881,7.78861761030119,2.41666666666667,0.413793103448276,"Aquaculture Adaptation","Aquaculture"
"Shellfish and Seaweeds","Shellfish and Seaweeds:  Dealing with Ocean Acidification","Dealing with Ocean Acidification","better monitoring systems ",6.8,6.6,0.66332495807108,0.509901951359279,1.48323969741913,1.14017542509914,2.375,1.9,21.8123484914578,17.2753852287748,"better monitoring systems",5.50651633176139,8.0934836682386,5.60569119484941,7.59430880515059,2.375,0.421052631578947,"Aquaculture Adaptation","Aquaculture"
"Shellfish and Seaweeds","Shellfish and Seaweeds:  Dealing with Ocean Acidification","Dealing with Ocean Acidification","Co-culture of shellfish and seaweeds ",7,NA,0.836660026534075,NA,1.87082869338697,NA,NA,NA,26.7261241912424,NA,"Co-culture of shellfish and
seaweeds",5.36851294825855,8.63148705174145,NA,NA,NA,NA,"Aquaculture Adaptation","Aquaculture"
"Shellfish and Seaweeds","Shellfish and Seaweeds:  Dealing with Ocean Acidification","Dealing with Ocean Acidification","culture more resiliant species ",7.6,8.6,0.509901951359279,0.244948974278318,1.14017542509914,0.547722557505166,2.83333333333333,1.9,15.0023082249887,6.36886694773449,"culture more resiliant species",6.60569119484941,8.59430880515059,8.12234950015728,9.07765049984272,2.83333333333333,0.352941176470588,"Aquaculture Adaptation","Aquaculture"
"Shellfish and Seaweeds","Shellfish and Seaweeds:  Dealing with Ocean Acidification","Dealing with Ocean Acidification","culture species that thrive in acidic conditions ",7.8,8.8,0.374165738677394,0.374165738677394,0.836660026534076,0.836660026534076,2.66666666666667,2.1,10.7264105965907,9.50750030152359,"culture species that thrive in
acidic conditions",7.07037680957908,8.52962319042092,8.07037680957908,9.52962319042092,2.66666666666667,0.375,"Aquaculture Adaptation","Aquaculture"
"Shellfish and Seaweeds","Shellfish and Seaweeds:  Dealing with Ocean Acidification","Dealing with Ocean Acidification","develop adaptation strategies ",7.4,7.6,1.0295630140987,0.509901951359279,2.30217288664427,1.14017542509914,2.58333333333333,1.8,31.1104444141117,15.0023082249887,"develop adaptation strategies",5.39235212250754,9.40764787749247,6.60569119484941,8.59430880515059,2.58333333333333,0.387096774193548,"Aquaculture Adaptation","Aquaculture"
"Shellfish and Seaweeds","Shellfish and Seaweeds:  Dealing with Ocean Acidification","Dealing with Ocean Acidification","develop alternative culture methods other than hatcheries for vulnerable  life stages ",5.6,8.2,0.812403840463596,0.2,1.81659021245849,0.447213595499958,2.33333333333333,2.1,32.4391109367588,5.45382433536534,"develop alternative culture
methods other than hatcheries
for vulnerable life stages",4.01581251109599,7.18418748890401,7.81,8.59,2.33333333333333,0.428571428571429,"Aquaculture Adaptation","Aquaculture"
"Shellfish and Seaweeds","Shellfish and Seaweeds:  Dealing with Ocean Acidification","Dealing with Ocean Acidification","genetic selection for resiliance ",7.8,8.2,0.374165738677394,0.2,0.836660026534076,0.447213595499958,2.83333333333333,2,10.7264105965907,5.45382433536534,"genetic selection for
resiliance",7.07037680957908,8.52962319042092,7.81,8.59,2.83333333333333,0.352941176470588,"Aquaculture Adaptation","Aquaculture"
"Shellfish and Seaweeds","Shellfish and Seaweeds:  Dealing with Ocean Acidification","Dealing with Ocean Acidification","hatcheries to by-pass vunerable stages ",8.2,8.6,0.489897948556636,0.4,1.09544511501033,0.894427190999916,3.33333333333333,2,13.3590867684187,10.4003161744176,"hatcheries to by-pass
vunerable stages",7.24469900031456,9.15530099968544,7.82,9.38,3.33333333333333,0.3,"Aquaculture Adaptation","Aquaculture"
"Shellfish and Seaweeds","Shellfish and Seaweeds:  Dealing with Ocean Acidification","Dealing with Ocean Acidification","improve predictions ",7.2,7.4,0.8,0.4,1.78885438199983,0.894427190999916,2.625,2,24.8451997499977,12.0868539324313,"improve predictions",5.64,8.76,6.62,8.18,2.625,0.380952380952381,"Aquaculture Adaptation","Aquaculture"
"Shellfish and Seaweeds","Shellfish and Seaweeds:  Dealing with Ocean Acidification","Dealing with Ocean Acidification","make seaweed products more cost effective ",6,5.4,0.894427190999916,0.748331477354788,2,1.67332005306815,2.33333333333333,2,33.3333333333333,30.9874083901509,"make seaweed products more
cost effective",4.25586697755016,7.74413302244984,3.94075361915816,6.85924638084184,2.33333333333333,0.428571428571429,"Aquaculture Adaptation","Aquaculture"
"Shellfish and Seaweeds","Shellfish and Seaweeds:  Dealing with Ocean Acidification","Dealing with Ocean Acidification","relocated to areas where OA not such a problem ",6,7.6,0.632455532033676,0.509901951359279,1.4142135623731,1.14017542509914,2.41666666666667,2.1,23.5702260395516,15.0023082249887,"relocated to areas where OA
not such a problem",4.76671171253433,7.23328828746567,6.60569119484941,8.59430880515059,2.41666666666667,0.413793103448276,"Aquaculture Adaptation","Aquaculture"
"Shellfish and Seaweeds","Shellfish and Seaweeds:  Dealing with Ocean Acidification","Dealing with Ocean Acidification","restore/protect sea grass beds ",6.8,6.6,0.374165738677394,0.678232998312527,0.836660026534076,1.51657508881031,2.5,1.9,12.3038239196188,22.9784104365198,"restore/protect sea grass beds",6.07037680957908,7.52962319042092,5.27744565329057,7.92255434670943,2.5,0.4,"Aquaculture Adaptation","Aquaculture"
"Shellfish and Seaweeds","Shellfish and Seaweeds:  Dealing with Ocean Acidification","Dealing with Ocean Acidification","technology/ability to alter local pH other than co-culture with seaweeds ",5.4,8,0.979795897113271,0.632455532033676,2.19089023002066,1.4142135623731,2.66666666666667,2.8,40.572041296679,17.6776695296637,"technology/ability to alter
local pH other than co-culture
with seaweeds",3.48939800062912,7.31060199937088,6.76671171253433,9.23328828746567,2.66666666666667,0.375,"Aquaculture Adaptation","Aquaculture"
"Aquaculture","Aquaculture: Mitigation","Mitigation","aquaculture to replace high energy or water intensive agriculture-create virtual water, energy and so on ",5.71428571428571,6.47619047619048,0.391230398217976,0.43435254289491,1.79284291400159,1.99045340611248,2.33333333333333,2.21428571428571,31.3747509950278,30.7349423002662,"aquaculture to replace high
energy or water intensive
agriculture-create virtual
water, energy and so on",4.95138643776066,6.47718499081077,5.6292030175454,7.32317793483555,2.33333333333333,0.428571428571429,"Fish. & Aqua. Mitigation","Mitigation"
"Aquaculture","Aquaculture: Mitigation","Mitigation","better forecasting technologies to improve the industry carbon use effiency ",6.52380952380952,4.66666666666667,0.320854867198534,0.427246629641104,1.47034171603228,1.95789002074512,2.18333333333333,1.80952380952381,22.5380846983051,41.954786158824,"better forecasting
technologies to improve the
industry carbon use effiency",5.89814253277238,7.14947651484666,3.83353573886651,5.49979759446682,2.18333333333333,0.458015267175572,"Fish. & Aqua. Mitigation","Mitigation"
"Aquaculture","Aquaculture: Mitigation","Mitigation","changes in aquaculture feeds to low carbon ingrediants (Low Emission Formulation) ",7.28571428571429,6.28571428571429,0.301921285412331,0.431734360253072,1.38357714432037,1.97845538597304,2.75714285714286,1.69047619047619,18.9902745298875,31.4754265950256,"changes in aquaculture feeds
to low carbon ingrediants (Low
Emission Formulation)",6.69696777916024,7.87446079226833,5.4438322832208,7.12759628820778,2.75714285714286,0.362694300518135,"Fish. & Aqua. Mitigation","Mitigation"
"Aquaculture","Aquaculture: Mitigation","Mitigation","co-locate with marine based renewable energy installations to energize farms ",6.28571428571429,5.2,0.339066345122246,0.438898141881882,1.55379719213471,1.96281216089247,2.54166666666667,2,24.7195007839613,37.7463877094706,"co-locate with marine based
renewable energy installations
to energize farms",5.62453491272591,6.94689365870267,4.34414862333033,6.05585137666967,2.54166666666667,0.39344262295082,"Fish. & Aqua. Mitigation","Mitigation"
"Aquaculture","Aquaculture: Mitigation","Mitigation","consider carbon emissions from all systems in the design phase (esp RAS) ",7,5.38095238095238,0.408248290463863,0.428042001033223,1.87082869338697,1.96153487035511,2.91666666666667,1.57142857142857,26.7261241912424,36.4533029004047,"consider carbon emissions
from all systems in the design
phase (esp RAS)",6.20391583359547,7.79608416640453,4.5462704789376,6.21563428296717,2.91666666666667,0.342857142857143,"Fish. & Aqua. Mitigation","Mitigation"
"Aquaculture","Aquaculture: Mitigation","Mitigation","decarbonize transportation, processing, and distribution of products from aquaculture ",7.71428571428571,6.42857142857143,0.250170010220261,0.417312424765841,1.14642300844222,1.91236577493503,2.92857142857143,1.95238095238095,14.8610389983251,29.7479120545449,"decarbonize transportation,
processing, and distribution
of products from aquaculture",7.22645419435621,8.20211723421522,5.61481220027804,7.24233065686482,2.92857142857143,0.341463414634146,"Fish. & Aqua. Mitigation","Mitigation"
"Aquaculture","Aquaculture: Mitigation","Mitigation","design and use renewable energy on farm sites for farm needs ",7.28571428571429,5.66666666666667,0.409080601807896,0.380058475033046,1.87464282312277,1.74164673034842,2.33333333333333,1.9047619047619,25.7303916899204,30.7349423002662,"design and use renewable
energy on farm sites for farm
needs",6.48800711218889,8.08342145923968,4.92555264035223,6.40778069298111,2.33333333333333,0.428571428571429,"Fish. & Aqua. Mitigation","Mitigation"
"Aquaculture","Aquaculture: Mitigation","Mitigation","develop low cost low impact production systems from low carbon materials ",6.28571428571429,5.80952380952381,0.414860028849991,0.45575185196211,1.90112748501665,2.08851735973268,2.375,2.02380952380952,30.2452099889012,35.9498889790051,"develop low cost low impact
production systems from low
carbon materials",5.4767372294568,7.09469134197177,4.92080769819769,6.69823992084992,2.375,0.421052631578947,"Fish. & Aqua. Mitigation","Mitigation"
"Aquaculture","Aquaculture: Mitigation","Mitigation","electric or hydrogen powered boats that recharge from wave energy or wind energy at the farm ",5.66666666666667,5.66666666666667,0.464621368291446,0.438250490089278,2.12916258968951,2.00831604418561,2,2.23809523809524,37.573457465109,35.4408713679813,"electric or hydrogen powered
boats that recharge from wave
energy or wind energy at the
farm",4.76065499849835,6.57267833483499,4.81207821099258,6.52125512234076,2,0.5,"Fish. & Aqua. Mitigation","Mitigation"
"Aquaculture","Aquaculture: Mitigation","Mitigation","explore more efficiency across the board for all types of aquaculture ",7.23809523809524,5.28571428571429,0.407692472247695,0.397269592659318,1.86828161433875,1.8205179796656,2.7,1.61904761904762,25.811785461259,34.4422320477276,"explore more efficiency across
the board for all types of
aquaculture",6.44309491721223,8.03309555897824,4.51103858002861,6.06038999139996,2.7,0.37037037037037,"Fish. & Aqua. Mitigation","Mitigation"
"Aquaculture","Aquaculture: Mitigation","Mitigation","Farming seaweed for biofuels to keep oil in the ground ",6.09523809523809,6.52380952380952,0.351220741230205,0.45575185196211,1.60949563232591,2.08851735973268,2.9,2.11904761904762,26.405787717847,32.0137697477272,"Farming seaweed for biofuels
to keep oil in the ground",5.41035764983919,6.780118540637,5.63509341248341,7.41252563513564,2.9,0.344827586206897,"Fish. & Aqua. Mitigation","Mitigation"
"Aquaculture","Aquaculture: Mitigation","Mitigation","locating seafood processing plants near farms to decrease transport emissions ",6.61904761904762,5.38095238095238,0.428042001033223,0.513976979641022,1.96153487035511,2.35533841466976,2.7,1.9047619047619,29.6346994801852,43.7717758478451,"locating seafood processing
plants near farms to decrease
transport emissions",5.78436571703283,7.4537295210624,4.37869727065239,6.38320749125237,2.7,0.37037037037037,"Fish. & Aqua. Mitigation","Mitigation"
"Aquaculture","Aquaculture: Mitigation","Mitigation","promote aquaculture products that have low carbon footprint over other high carbon sources (eg beef ) ",7.76190476190476,6.38095238095238,0.351220741230205,0.470441487056323,1.60949563232591,2.15583372448319,2.425,1.4047619047619,20.7358332999044,33.7854538911544,"promote aquaculture products
that have low carbon footprint
over other high carbon sources
(eg beef )",7.07702431650586,8.44678520730366,5.46359148119255,7.29831328071221,2.425,0.412371134020619,"Fish. & Aqua. Mitigation","Mitigation"
"Aquaculture","Aquaculture: Mitigation","Mitigation","promote local consumption rather than exporting seafood ",7.76190476190476,6.61904761904762,0.430419296703873,0.428042001033223,1.97242900771515,1.96153487035511,2.7032967032967,1.52380952380952,25.4116620625879,29.6346994801852,"promote local consumption
rather than exporting seafood",6.92258713333221,8.60122239047731,5.78436571703283,7.4537295210624,2.7032967032967,0.369918699186992,"Fish. & Aqua. Mitigation","Mitigation"
"Aquaculture","Aquaculture: Mitigation","Mitigation","renewable energy powered seaweed drying facilites ",6.61904761904762,4.33333333333333,0.428042001033223,0.474759755451982,1.96153487035511,2.17562251627743,2.21428571428571,1.97619047619048,29.6346994801852,50.2066734525561,"renewable energy powered
seaweed drying facilites",5.78436571703283,7.4537295210624,3.40755181020197,5.2591148564647,2.21428571428571,0.451612903225806,"Fish. & Aqua. Mitigation","Mitigation"
"Aquaculture","Aquaculture: Mitigation","Mitigation","seaweed farming/harvest with the purpose of carbon sequestration ",7.80952380952381,6.52380952380952,0.202590927487454,0.356030012238452,0.928388260322567,1.63153448075876,2.54761904761905,1.76190476190476,11.8878984553499,25.008922697762,"seaweed farming/harvest
with the purpose of carbon
sequestration",7.41447150092327,8.20457611812434,5.82955099994454,7.21806804767451,2.54761904761905,0.392523364485981,"Fish. & Aqua. Mitigation","Mitigation"
"Aquaculture","Aquaculture: Mitigation","Mitigation","use carbon fiber in materials to take carbon out of circulation ",5.57142857142857,4.19047619047619,0.460700442759917,0.523809523809524,2.11119465164699,2.40039679259592,2.29166666666667,2.16666666666667,37.8932373372537,57.282196186948,"use carbon fiber in materials
to take carbon out of
circulation",4.67306270804673,6.46979443481041,3.16904761904762,5.21190476190476,2.29166666666667,0.436363636363636,"Fish. & Aqua. Mitigation","Mitigation"
"Aquaculture","Aquaculture: Mitigation","Mitigation","use ecosystem approach to develop maximum benefits of the whole system ",7.23809523809524,5.95238095238095,0.344374947271706,0.460207978222841,1.57812426331902,2.10893789562876,2.71022727272727,1.83333333333333,21.8030325853285,35.4301566465631,"use ecosystem approach to
develop maximum benefits of
the whole system",6.56656409091541,7.90962638527506,5.05497539484641,6.84978650991549,2.71022727272727,0.368972746331237,"Fish. & Aqua. Mitigation","Mitigation"
"Aquaculture","Aquaculture: Mitigation","Mitigation","Use seaweeds for supplement feed to cows to reduce GHG from cows ",7.23809523809524,6.95238095238095,0.407692472247695,0.296617361950427,1.86828161433875,1.35927151357595,2.74285714285714,1.71428571428571,25.811785461259,19.5511656062294,"Use seaweeds for supplement
feed to cows to reduce GHG
from cows",6.44309491721223,8.03309555897824,6.37397709657762,7.53078480818429,2.74285714285714,0.364583333333333,"Fish. & Aqua. Mitigation","Mitigation"
"Fisheries","Fisheries: Mitigation","Mitigation","carbon audits to evaluation shore based versus at sea processors ",5.38095238095238,4.85714285714286,0.509323503128417,0.464377280347996,2.33401350630605,2.12804403821242,2.22916666666667,1.60526315789474,43.3754722410858,43.8126713749616,"carbon audits to evaluation
shore based versus at sea
processors",4.38777154985197,6.37413321205279,3.95160716046426,5.76267855382145,2.22916666666667,0.448598130841121,"Fish. & Aqua. Mitigation","Mitigation"
"Fisheries","Fisheries: Mitigation","Mitigation","carbon taxing ",6.71428571428571,6.42857142857143,0.437214435471925,0.509768521564672,2.00356824547748,2.33605283697584,2.36111111111111,1.55263157894737,29.8403781241327,36.3385996862908,"carbon taxing",5.86171756511546,7.56685386345597,5.43452281152032,7.42262004562254,2.36111111111111,0.423529411764706,"Fish. & Aqua. Mitigation","Mitigation"
"Fisheries","Fisheries: Mitigation","Mitigation","develop electric, hydrogen power and/or wind powered fishing boats ",5.85714285714286,6.47619047619048,0.448732151976752,0.471163946893868,2.0563490531939,2.1591444513753,2.38333333333333,2.18421052631579,35.1083984691641,33.3397304991775,"develop electric, hydrogen
power and/or wind powered
fishing boats",4.98211516078819,6.73217055349752,5.55742077974743,7.39496017263352,2.38333333333333,0.41958041958042,"Fish. & Aqua. Mitigation","Mitigation"
"Fisheries","Fisheries: Mitigation","Mitigation","develop fixed place fishing with clean energy needs provided at fishing site ",3.38095238095238,4.47619047619048,0.475475653956823,0.523809523809524,2.17890317536577,2.40039679259592,2.16666666666667,2.02368421052632,64.4464319474383,53.6258857920364,"develop fixed place fishing
with clean energy needs
provided at fishing site",2.45377485573658,4.30812990616819,3.4547619047619,5.49761904761905,2.16666666666667,0.461538461538461,"Fish. & Aqua. Mitigation","Mitigation"
"Fisheries","Fisheries: Mitigation","Mitigation","enhance nearshore/small scale fisheries ",5.85714285714286,4.95238095238095,0.454007102344877,0.495100713545525,2.08052191254296,2.26883649644902,2.53846153846154,1.78947368421053,35.5211058239043,45.8130446398359,"enhance nearshore/small scale
fisheries",4.97182900757035,6.74245670671537,3.98693456096718,5.91782734379473,2.53846153846154,0.393939393939394,"Fish. & Aqua. Mitigation","Mitigation"
"Fisheries","Fisheries: Mitigation","Mitigation","improve fishery management to make industry more efficient ",5.95238095238095,6.23809523809524,0.490268101951762,0.47761691116647,2.24669068801628,2.18871564861135,2.76602564102564,1.71052631578947,37.7444035586734,35.0862813899529,"improve fishery management to
make industry more efficient",4.99635815357502,6.90840375118689,5.30674226132062,7.16944821486985,2.76602564102564,0.361529548088065,"Fish. & Aqua. Mitigation","Mitigation"
"Fisheries","Fisheries: Mitigation","Mitigation","incentives to use more fuel efficient vessels ",7.42857142857143,6.19047619047619,0.470923250098138,0.394117746601115,2.15804144008934,1.80607440652504,2.29090909090909,1.60526315789474,29.0505578473565,29.1750481054044,"incentives to use more fuel
efficient vessels",6.51027109088006,8.3468717662628,5.42194658460402,6.95900579634837,2.29090909090909,0.436507936507937,"Fish. & Aqua. Mitigation","Mitigation"
"Fisheries","Fisheries: Mitigation","Mitigation","link to aquaculture to increase income diversity & reduce carbon ",4.80952380952381,4.95238095238095,0.423247353205504,0.422442954594607,1.93956303375393,1.93587681623058,2.27777777777778,1.95131578947368,40.3275482265669,39.0898203277329,"link to aquaculture to
increase income diversity &
reduce carbon",3.98419147077308,5.63485614827454,4.12861719092147,5.77614471384044,2.27777777777778,0.439024390243902,"Fish. & Aqua. Mitigation","Mitigation"
"Fisheries","Fisheries: Mitigation","Mitigation","maintain higher fish stock biomass to increase efficiency of fishing ",5.57142857142857,6.38095238095238,0.490730401066219,0.439025926537757,2.24880920870199,2.01186954040739,2.77232142857143,1.78947368421053,40.3632422074716,31.5292987675785,"maintain higher fish stock
biomass to increase efficiency
of fishing",4.61450428934944,6.5283528535077,5.52485182420376,7.23705293770101,2.77232142857143,0.360708534621578,"Fish. & Aqua. Mitigation","Mitigation"
"Fisheries","Fisheries: Mitigation","Mitigation","offshore wind to reduce emissions ",7.52380952380952,6.47619047619048,0.500566572419729,0.500566572419729,2.293884208478,2.293884208478,2.59090909090909,1.78333333333333,30.4883344164798,35.4202708662045,"offshore wind to reduce
emissions",6.54770470759105,8.499914340028,5.500085659972,7.45229529240895,2.59090909090909,0.385964912280702,"Fish. & Aqua. Mitigation","Mitigation"
"Fisheries","Fisheries: Mitigation","Mitigation","place wind farms in no-fishing areas ",6.85714285714286,5.76190476190476,0.570236852568484,0.50664518393411,2.61315354094845,2.32173990586288,2.42657342657343,1.69342105263158,38.1084891388316,40.2946595232401,"place wind farms in no-fishing
areas",5.74518099463431,7.9691047196514,4.77394665323325,6.74986287057628,2.42657342657343,0.412103746397694,"Fish. & Aqua. Mitigation","Mitigation"
"Fisheries","Fisheries: Mitigation","Mitigation","protect, restore or increase blue carbon nursery habitats ",7,6.71428571428571,0.502375310282017,0.517056030595825,2.30217288664427,2.36944839873877,2.7,1.81578947368421,32.8881840949181,35.2896570024923,"protect, restore or increase
blue carbon nursery habitats",6.02036814495007,7.97963185504993,5.70602645462386,7.72254497394757,2.7,0.37037037037037,"Fish. & Aqua. Mitigation","Mitigation"
"Fisheries","Fisheries: Mitigation","Mitigation","reduce fishing ",5.04761904761905,6.57142857142857,0.495100713545525,0.500340020440522,2.26883649644902,2.29284601688444,2.9,1.73684210526316,44.9486475711598,34.8911350395459,"reduce fishing",4.08217265620527,6.01306543903282,5.59576553156955,7.54709161128759,2.9,0.344827586206897,"Fish. & Aqua. Mitigation","Mitigation"
"Fisheries","Fisheries: Mitigation","Mitigation","reduce global trade & shipping of fish/fish products ",4.42857142857143,7.04761904761905,0.545856376415509,0.50462711587577,2.50142816349838,2.31249195622797,2.47727272727273,1.92105263157895,56.4838617564149,32.8123858653968,"reduce global trade & shipping
of fish/fish products",3.36415149456119,5.49299136258167,6.0635961716613,8.0316419235768,2.47727272727273,0.403669724770642,"Fish. & Aqua. Mitigation","Mitigation"
"Fisheries","Fisheries: Mitigation","Mitigation","regulate of bottom impact gear wrt blue carbon-tradeoffs ",5.90476190476191,5.80952380952381,0.50664518393411,0.481164498250253,2.32173990586288,2.20497273495723,2.54166666666667,1.78947368421053,39.319788728323,37.9544487164769,"regulate of bottom impact gear
wrt blue carbon-tradeoffs",4.91680379609039,6.89272001343342,4.87125303793582,6.7477945811118,2.54166666666667,0.39344262295082,"Fish. & Aqua. Mitigation","Mitigation"
"Fisheries","Fisheries: Mitigation","Mitigation","regulate to avoid carbon emissions due to ineffective policies (e.g. poorly implemented discard bans) ",5.71428571428571,5.38095238095238,0.468751417231418,0.455004921355857,2.1480888515808,2.08509449369065,2.48611111111111,1.68421052631579,37.591554902664,38.7495436880562,"regulate to avoid carbon
emissions due to ineffective
policies (e.g. poorly
implemented discard bans)",4.80022045068445,6.62835097788698,4.49369278430846,6.2682119775963,2.48611111111111,0.402234636871508,"Fish. & Aqua. Mitigation","Mitigation"
"Fisheries","Fisheries: Mitigation","Mitigation","shift to low emission fishing methods ",5.76190476190476,6.61904761904762,0.457242052729821,0.465352863945049,2.09534631755139,2.13251472389267,2.45454545454545,1.97236842105263,36.3655146021316,32.21784834658,"shift to low emission fishing
methods",4.87028275908161,6.65352676472791,5.71160953435477,7.52648570374046,2.45454545454545,0.407407407407407,"Fish. & Aqua. Mitigation","Mitigation"
